ped. #,time (s),x (cm),y (cm)
16,126.260728,183.591,55.9656
16,126.294095,188.485,56.2793
16,126.327462,193.526,56.5762
16,126.360829,198.335,56.734
16,126.394196,203.185,56.9482
16,126.427563,208.062,57.1883
16,126.46093,213.073,57.5068
16,126.494297,218.146,57.8082
16,126.527664,223.354,57.5758
16,126.561031,228.483,58.4307
16,126.594398,234.468,58.4307
16,126.627765,238.742,57.5758
16,126.661132,244.255,58.1064
16,126.694499,248.146,57.5758
16,126.727866,253.276,57.5758
16,126.761233,258.405,57.5758
16,126.7946,263.535,56.7208
16,126.827967,269.881,55.9646
16,126.861334,274.649,54.1561
16,126.894701,280.633,54.1561
16,126.928068,286.07,52.8908
16,126.961435,290.892,51.5913
16,126.994802,297.39,50.9074
16,127.028169,302.861,50.7364
16,127.061536,307.991,50.7364
16,127.094903,313.12,50.7364
16,127.12827,318.803,50.3844
16,127.161637,323.379,49.0266
16,127.195004,328.509,49.8815
16,127.228371,333.638,49.0266
16,127.261738,338.768,49.0266
16,127.295105,343.042,49.0266
16,127.328472,348.172,49.0266
16,127.361839,353.301,49.0266
16,127.395206,360.141,49.0266
16,127.428573,366.125,49.8815
16,127.46194,371.254,50.7364
16,127.495307,376.384,50.7364
16,127.528674,382.368,50.7364
16,127.562041,388.353,51.5913
16,127.595408,393.482,50.7364
16,127.628775,398.612,50.7364
16,127.662142,404.682,50.9929
16,127.695509,409.897,50.2235
16,127.728876,415.539,50.2235
16,127.762243,421.292,49.9821
16,127.79561,426.824,49.0266
16,127.828977,431.099,49.0266
16,127.862344,436.228,48.1717
16,127.895711,442.213,48.1717
16,127.929078,451.617,47.3167
16,127.962445,454.181,44.752
16,127.995812,460.916,46.3784
16,128.029179,467.169,47.749
16,128.062546,470.425,47.3167
16,128.095913,476.409,48.1717
16,128.12928,482.394,48.1717
16,128.162647,487.523,48.1717
16,128.196014,492.653,48.1717
16,128.229381,498.637,48.1717
16,128.262748,503.767,49.0266
16,128.296115,508.896,49.0266
16,128.329482,514.026,49.0266
16,128.362849,521.72,49.8815
16,128.396216,526.251,50.8219
16,128.429583,531.374,51.0258
16,128.46295,537.174,51.2625
16,128.496317,543.076,51.5458
16,128.529684,549.023,51.689
16,128.563051,554.91,51.839
16,128.596418,560.729,51.9928
17,128.629785,-600.88,-72.3597
17,128.663152,-595.368,-72.617
17,128.696519,-589.668,-72.7729
17,128.729886,-584.031,-73.0557
17,128.763253,-575.995,-74.9365
17,128.79662,-569.155,-74.9365
17,128.829987,-564.026,-74.9365
17,128.863354,-558.896,-74.9365
17,128.896721,-554.451,-75.4495
17,128.930088,-548.637,-74.9365
17,128.963455,-543.508,-74.9365
17,128.996822,-539.233,-74.9365
17,129.030189,-534.104,-74.9365
17,129.063556,-528.974,-74.9365
17,129.096923,-523.845,-74.0816
17,129.13029,-518.715,-74.0816
17,129.163657,-513.586,-73.2267
17,129.197024,-508.456,-73.2267
17,129.230391,-502.899,-71.0894
17,129.263758,-497.342,-71.5168
17,129.297125,-491.358,-70.6619
17,129.330492,-486.228,-69.807
17,129.363859,-483.663,-69.807
17,129.397226,-475.969,-67.2423
17,129.430593,-469.985,-68.0972
17,129.46396,-465.459,-67.9463
17,129.497327,-460.752,-67.7552
17,129.530694,-455.451,-67.2423
17,129.564061,-450.815,-67.9985
17,129.597428,-445.192,-68.0972
17,129.630795,-440.063,-68.0972
17,129.664162,-434.933,-68.9521
17,129.697529,-429.804,-68.9521
17,129.730896,-424.674,-68.9521
17,129.764263,-419.545,-69.807
17,129.79763,-414.415,-69.807
17,129.830997,-410.311,-70.149
17,129.864364,-404.156,-71.5168
17,129.897731,-399.027,-71.5168
17,129.931098,-393.897,-72.3718
17,129.964465,-388.768,-72.3718
17,129.997832,-383.638,-72.3718
17,130.031199,-380.218,-72.3718
17,130.064566,-375.089,-72.3718
17,130.097933,-369.959,-72.3718
17,130.1313,-366.54,-70.6619
17,130.164667,-360.555,-72.3718
17,130.198034,-356.281,-72.3718
17,130.231401,-351.151,-72.3718
17,130.264768,-346.022,-72.3718
17,130.298135,-340.892,-72.3718
17,130.331502,-335.763,-71.5168
17,130.364869,-331.488,-70.6619
17,130.398236,-325.504,-70.6619
17,130.431603,-320.374,-69.807
17,130.46497,-315.245,-68.9521
17,130.498337,-310.115,-68.9521
17,130.531704,-304.986,-68.9521
17,130.565071,-299.856,-68.9521
17,130.598438,-296.265,-68.6101
17,130.631805,-290.452,-68.9521
17,130.665172,-285.322,-68.9521
17,130.698539,-280.193,-68.9521
17,130.731906,-275.918,-68.9521
17,130.765273,-270.789,-69.807
17,130.79864,-265.659,-70.6619
17,130.832007,-260.53,-70.6619
17,130.865374,-255.4,-71.5168
17,130.898741,-250.271,-72.3718
17,130.932108,-245.141,-73.2267
17,130.965475,-240.012,-73.2267
17,130.998842,-234.882,-74.0816
17,131.032209,-230.95,-73.3976
17,131.065576,-225.478,-74.9365
17,131.098943,-220.349,-74.9365
17,131.13231,-215.219,-74.0816
17,131.165677,-211.8,-74.0816
17,131.199044,-206.67,-74.0816
17,131.232411,-201.541,-74.0816
17,131.265778,-198.121,-72.3718
17,131.299145,-192.991,-74.0816
17,131.332512,-187.862,-74.0816
17,131.365879,-182.732,-72.3718
17,131.399246,-177.603,-71.5168
17,131.432613,-173.328,-70.6619
17,131.46598,-168.199,-70.6619
17,131.499347,-163.069,-69.807
17,131.532714,-157.94,-68.0972
17,131.566081,-152.81,-67.2423
17,131.599448,-147.681,-68.0972
17,131.632815,-142.551,-68.0972
17,131.666182,-137.422,-68.0972
17,131.699549,-132.292,-68.9521
17,131.732916,-128.702,-68.6101
17,131.766283,-122.888,-68.9521
17,131.79965,-117.759,-69.807
17,131.833017,-114.339,-68.9521
17,131.866384,-109.209,-70.6619
17,131.899751,-104.474,-70.925
17,131.933118,-98.9504,-71.5168
17,131.966485,-94.6758,-72.3718
17,131.999852,-89.5463,-73.2267
17,132.033219,-85.2717,-73.2267
17,132.066586,-81.3391,-73.0557
17,132.099953,-75.4402,-72.7992
17,132.13332,-70.7381,-74.9365
17,132.166687,-66.4635,-74.0816
17,132.200054,-62.1889,-74.0816
17,132.233421,-58.0853,-73.5686
17,132.266788,-51.9299,-74.0816
17,132.300155,-48.0828,-72.7992
17,132.333522,-43.8937,-73.3976
17,132.366889,-38.2512,-74.0816
17,132.400256,-33.9766,-73.2267
17,132.433623,-28.8471,-73.2267
17,132.46699,-24.9342,-72.4704
17,132.500357,-18.5177,-70.5513
17,132.533724,-13.8532,-69.2151
17,132.567091,-10.0389,-68.9521
17,132.600458,-4.90943,-69.807
17,132.633825,0.305601,-68.6956
17,132.667192,6.2045,-68.0972
17,132.700559,9.62417,-68.0972
17,132.733926,14.7537,-68.0972
17,132.767293,19.8832,-68.0972
17,132.80066,25.0127,-68.0972
17,132.834027,30.1422,-68.0972
17,132.867394,34.4168,-68.0972
17,132.900761,38.6914,-68.9521
17,132.934128,43.3079,-67.9262
17,132.967495,48.0955,-69.807
17,133.000862,53.225,-70.6619
17,133.034229,58.3545,-70.6619
17,133.067596,62.6291,-71.5168
17,133.100963,67.7586,-71.5168
17,133.13433,71.5203,-71.6878
17,133.167697,75.7948,-71.6878
17,133.201064,81.4373,-73.2267
17,133.234431,86.5668,-72.3718
17,133.267798,91.6963,-72.3718
17,133.301165,96.3128,-71.3459
17,133.334532,100.245,-71.5168
17,133.367899,105.375,-71.5168
17,133.401266,110.504,-71.5168
17,133.434633,113.924,-71.5168
17,133.468,119.054,-71.5168
17,133.501367,124.183,-70.6619
17,133.534734,128.885,-69.3795
17,133.568101,134.442,-69.807
17,133.601468,139.572,-69.807
17,133.634835,144.188,-68.2682
17,133.668202,149.831,-68.0972
17,133.701569,154.96,-68.0972
17,133.734936,160.09,-68.0972
17,133.768303,165.219,-68.0972
17,133.80167,169.494,-68.0972
17,133.835037,174.623,-68.0972
17,133.868404,178.898,-68.0972
17,133.901771,184.027,-68.0972
17,133.935138,188.302,-68.9521
17,133.968505,194.286,-69.807
17,134.001872,199.416,-69.807
17,134.035239,202.836,-69.807
17,134.068606,207.965,-71.5168
17,134.101973,212.667,-71.0894
17,134.13534,218.224,-71.5168
17,134.168707,223.354,-72.3718
17,134.202074,228.483,-73.2267
17,134.235441,233.613,-73.2267
17,134.268808,238.742,-73.2267
17,134.302175,245.582,-74.9365
17,134.335542,250.711,-74.9365
17,134.368909,255.841,-74.9365
17,134.402276,260.97,-74.9365
17,134.435643,266.1,-74.9365
17,134.46901,269.519,-74.9365
17,134.502377,274.991,-74.2526
17,134.535744,279.778,-74.9365
17,134.569111,284.908,-73.2267
17,134.602478,290.037,-73.2267
17,134.635845,295.167,-73.2267
17,134.669212,300.296,-73.2267
17,134.702579,306.281,-73.2267
17,134.735946,311.41,-70.6619
17,134.769313,317.395,-71.5168
17,134.80268,322.524,-71.5168
17,134.836047,328.167,-71.3459
17,134.869414,334.493,-71.5168
17,134.902781,339.195,-71.0894
17,134.936148,343.213,-72.0298
17,134.969515,348.172,-72.3718
17,135.002882,353.301,-73.2267
17,135.036249,358.431,-74.0816
17,135.069616,363.56,-74.9365
17,135.102983,368.69,-74.9365
17,135.13635,372.964,-76.6464
17,135.169717,377.239,-76.6464
17,135.203084,382.368,-78.3562
17,135.236451,388.524,-78.0142
17,135.269818,394.337,-80.066
17,135.303185,399.467,-80.066
17,135.336552,405.451,-80.066
17,135.369919,410.581,-80.066
17,135.403286,415.71,-80.066
17,135.436653,419.572,-80.2429
17,135.47002,424.259,-80.066
17,135.503387,429.389,-80.066
17,135.536754,434.518,-80.066
17,135.570121,437.938,-79.2111
17,135.603488,442.739,-78.422
17,135.636855,447.901,-78.9809
17,135.670222,455.036,-78.3562
17,135.703589,458.456,-76.6464
17,135.736956,463.691,-75.9756
17,135.770323,468.784,-75.4153
17,135.80369,474.7,-74.9365
17,135.837057,480.171,-74.2526
17,135.870424,485.471,-73.9106
17,135.903791,490.943,-73.2267
17,135.937158,496.414,-73.3977
17,135.970525,501.629,-74.5091
17,136.003892,506.759,-74.5091
17,136.037259,511.461,-74.9365
17,136.070626,516.59,-74.9365
17,136.103993,521.72,-74.9365
17,136.13736,526.85,-74.9365
17,136.170727,531.979,-76.6464
17,136.204094,536.254,-76.6464
17,136.237461,542.922,-76.9883
17,136.270828,548.45,-77.4598
17,136.304195,554.217,-77.8668
17,136.337562,559.927,-78.2548
18,136.370929,-601.132,18.8655
18,136.404296,-595.698,18.5573
18,136.437663,-590.479,18.2984
18,136.47103,-585.348,18.2396
18,136.504397,-580.269,18.2495
18,136.537764,-575.14,18.2495
18,136.571131,-570.01,18.2495
18,136.604498,-565.736,19.1045
18,136.637865,-560.606,19.1045
18,136.671232,-555.411,19.4333
18,136.704599,-550.281,19.4333
18,136.737966,-545.218,19.9594
18,136.771333,-540.088,19.9594
18,136.8047,-535.386,21.2417
18,136.838067,-530.256,21.2417
18,136.871434,-525.554,22.5241
18,136.904801,-520.675,22.8369
18,136.938168,-515.879,23.2539
18,136.971535,-511.021,23.379
18,137.004902,-506.319,23.8065
18,137.038269,-501.702,23.6355
18,137.071636,-497.342,23.379
18,137.105003,-492.275,23.671
18,137.13837,-487.083,22.5241
18,137.171737,-484.749,21.9651
18,137.205104,-476.824,23.379
18,137.238471,-472.379,23.0371
18,137.271838,-467.157,22.9845
18,137.305205,-462.027,22.9845
18,137.338572,-457.49,22.5899
18,137.371939,-452.295,22.0638
18,137.405306,-447.56,21.8007
18,137.438673,-442.43,21.8007
18,137.47204,-437.827,21.735
18,137.505407,-432.763,22.2611
18,137.538774,-427.633,22.2611
18,137.572141,-422.964,22.5241
18,137.605508,-417.751,22.4199
18,137.638875,-412.518,22.5033
18,137.672242,-407.148,22.9516
18,137.705609,-402.019,22.9516
18,137.738976,-396.922,23.6421
18,137.772343,-391.674,24.063
18,137.80571,-386.63,24.6614
18,137.839077,-381.665,24.6943
18,137.872444,-376.884,25.3454
18,137.905811,-372.458,26.2726
18,137.939178,-367.463,26.3199
18,137.972545,-362.094,26.4568
18,138.005912,-357.649,26.1148
18,138.039279,-352.795,26.2726
18,138.072646,-347.666,26.2726
18,138.106013,-343.029,25.5163
18,138.13938,-338.327,25.0889
18,138.172747,-333.198,25.0889
18,138.206114,-328.068,25.0889
18,138.239481,-322.939,25.0889
18,138.272848,-317.226,25.214
18,138.306215,-311.825,23.379
18,138.339582,-307.55,24.234
18,138.372949,-302.947,24.1682
18,138.406316,-297.291,24.234
18,138.439683,-293.017,23.379
18,138.47305,-287.887,23.379
18,138.506417,-282.758,23.379
18,138.539784,-277.628,23.379
18,138.573151,-272.926,23.8065
18,138.606518,-267.764,23.6421
18,138.639885,-263.522,23.8065
18,138.673252,-258.491,24.1682
18,138.706619,-253.263,24.6614
18,138.739986,-248.134,24.6614
18,138.773353,-243.004,24.6614
18,138.80672,-237.96,25.2599
18,138.840087,-233.173,25.9438
18,138.873454,-228.043,25.9438
18,138.906821,-223.768,26.7987
18,138.940188,-219.186,27.2091
18,138.973555,-214.01,27.4243
18,139.006922,-209.235,26.7987
18,139.040289,-204.789,26.4568
18,139.073656,-199.66,26.4568
18,139.107023,-195.162,27.0618
18,139.14039,-190.175,25.7929
18,139.173757,-186.152,25.9438
18,139.207124,-181.45,25.5163
18,139.240491,-175.893,25.0889
18,139.273858,-170.764,25.0889
18,139.307225,-166.061,24.6614
18,139.340592,-160.077,23.8065
18,139.373959,-155.375,23.379
18,139.407326,-150.758,23.55
18,139.440693,-145.116,23.379
18,139.47406,-139.986,23.379
18,139.507427,-135.336,23.3106
18,139.540794,-130.582,23.379
18,139.574161,-125.453,23.379
18,139.607528,-121.606,23.8065
18,139.640895,-116.904,23.379
18,139.674262,-112.176,23.2785
18,139.707629,-106.987,24.063
18,139.740996,-103.225,23.379
18,139.774363,-98.5229,24.6614
18,139.80773,-93.3934,24.6614
18,139.841097,-89.349,25.2204
18,139.874464,-84.1774,25.978
18,139.907831,-79.2873,25.9438
18,139.941198,-74.1578,25.9438
18,139.974565,-70.3106,26.3713
18,140.007932,-65.6086,25.9438
18,140.041299,-60.9066,25.5163
18,140.074666,-55.777,25.5163
18,140.108033,-51.5025,25.5163
18,140.1414,-46.8004,25.0889
18,140.174767,-42.2694,25.1744
18,140.208134,-36.9689,24.6614
18,140.241501,-31.8393,24.6614
18,140.274868,-24.5725,23.379
18,140.308235,-22.0078,23.379
18,140.341602,-17.7332,23.379
18,140.374969,-12.6037,23.379
18,140.408336,-7.47418,23.379
18,140.441703,-2.17373,23.0371
18,140.47507,2.27185,22.6951
18,140.508437,6.2045,22.5241
18,140.541804,11.334,22.5241
18,140.575171,16.891,22.0967
18,140.608538,21.593,22.5241
18,140.641905,26.7225,22.5241
18,140.675272,31.852,21.6692
18,140.708639,36.5541,22.0967
18,140.742006,41.2561,22.5241
18,140.775373,46.3856,22.5241
18,140.80874,51.5152,22.5241
18,140.842107,57.0721,22.9516
18,140.875474,60.9192,22.5241
18,140.908841,66.0488,22.5241
18,140.942208,70.3233,22.5241
18,140.975575,74.5979,21.6692
18,141.008942,79.7274,21.6692
18,141.042309,85.5409,21.3272
18,141.075676,89.9865,20.8143
18,141.109043,95.5434,20.3868
18,141.14241,100.903,19.8279
18,141.175777,105.375,19.1045
18,141.209144,111.359,19.1045
18,141.242511,116.489,19.1045
18,141.275878,121.362,18.164
18,141.309245,127.603,17.3946
18,141.342612,132.732,17.3946
18,141.375979,137.007,17.3946
18,141.409346,142.136,17.3946
18,141.442713,146.838,16.9672
18,141.47608,151.541,17.3946
18,141.509447,156.368,17.7466
18,141.542814,160.517,16.9672
18,141.576181,164.877,17.5656
18,141.609548,170.047,17.7466
18,141.642915,175.136,17.5656
18,141.676282,180.18,17.8221
18,141.709649,185.31,18.677
18,141.743016,189.157,19.1045
18,141.776383,195.141,19.1045
18,141.80975,200.271,20.8143
18,141.843117,205.4,20.8143
18,141.876484,210.53,20.8143
18,141.909851,215.659,20.8143
18,141.943218,220.789,20.8143
18,141.976585,225.063,20.8143
18,142.009952,230.193,20.8143
18,142.043319,235.322,20.8143
18,142.076686,240.452,20.8143
18,142.110053,245.812,20.5183
18,142.14342,249.856,19.9594
18,142.176787,254.986,19.9594
18,142.210154,260.286,19.6174
18,142.243521,266.1,19.1045
18,142.276888,271.229,19.1045
18,142.310255,277.213,19.1045
18,142.343622,283.198,19.1045
18,142.376989,288.755,18.677
18,142.410356,294.312,19.1045
18,142.443723,299.014,18.677
18,142.47709,304.143,18.677
18,142.510457,308.845,19.1045
18,142.543824,313.975,19.1045
18,142.577191,319.104,19.1045
18,142.610558,324.49,19.8739
18,142.643925,329.363,20.8143
18,142.677292,334.493,20.8143
18,142.710659,340.905,21.2417
18,142.744026,346.462,22.5241
18,142.777393,351.591,22.5241
18,142.81076,357.576,22.5241
18,142.844127,362.363,22.6951
18,142.877494,367.835,22.5241
18,142.910861,372.964,22.5241
18,142.944228,377.239,22.5241
18,142.977595,382.796,22.0967
18,143.010962,387.925,22.0967
18,143.044329,393.055,22.0967
18,143.077696,397.244,20.9853
18,143.111063,403.314,20.3868
18,143.14443,408.443,20.3868
18,143.177797,413.145,19.1045
18,143.211164,419.13,18.2495
18,143.244531,424.687,17.8221
18,143.277898,429.816,16.9672
18,143.311265,434.518,17.3946
18,143.344632,439.306,17.2236
18,143.377999,444.777,17.3946
18,143.411366,451.617,17.3946
18,143.444733,454.181,17.3946
18,143.4781,463.158,17.8221
18,143.511467,464.44,17.3946
18,143.544834,469.228,19.2754
18,143.578201,473.417,18.677
18,143.611568,478.119,19.1045
18,143.644935,484.531,19.5319
18,143.678302,490.088,19.9594
18,143.711669,495.218,20.8143
18,143.745036,500.347,20.8143
18,143.778403,505.937,21.4062
18,143.81177,511.461,20.8143
18,143.845137,517.018,21.2417
18,143.878504,522.147,21.2417
18,143.911871,526.85,20.8143
18,143.945238,531.124,20.8143
18,143.978605,537.109,20.8143
18,144.011972,542.375,20.2335
18,144.045339,547.572,19.7074
18,144.078706,553.052,19.0571
18,144.112073,558.462,18.4516
19,144.14544,-601.925,109.915
19,144.178807,-597.57,109.869
19,144.212174,-593.18,109.866
19,144.245541,-588.524,109.794
19,144.278908,-583.689,109.726
19,144.312275,-577.704,109.726
19,144.345642,-572.575,109.726
19,144.379009,-568.3,109.726
19,144.412376,-563.171,109.726
19,144.445743,-558.041,109.726
19,144.47911,-552.912,109.726
19,144.512477,-547.782,110.581
19,144.545844,-542.653,111.436
19,144.579211,-537.523,111.436
19,144.612578,-533.249,111.436
19,144.645945,-528.974,111.436
19,144.679312,-523.845,111.436
19,144.712679,-518.715,111.436
19,144.746046,-514.44,109.726
19,144.779413,-509.311,109.726
19,144.81278,-504.181,109.726
19,144.846147,-499.052,108.016
19,144.879514,-493.922,108.016
19,144.912881,-488.793,106.306
19,144.946248,-484.518,106.306
19,144.979615,-478.534,104.596
19,145.012982,-473.404,102.886
19,145.046349,-468.275,102.886
19,145.079716,-463.145,102.886
19,145.113083,-458.871,102.886
19,145.14645,-454.596,102.886
19,145.179817,-449.894,103.314
19,145.213184,-445.192,103.741
19,145.246551,-440.918,104.596
19,145.279918,-435.788,104.596
19,145.313285,-430.659,104.596
19,145.346652,-427.239,104.596
19,145.380019,-422.109,104.596
19,145.413386,-416.98,106.306
19,145.446753,-411.85,106.306
19,145.48012,-406.721,108.016
19,145.513487,-401.591,108.016
19,145.546854,-396.462,109.726
19,145.580221,-392.187,111.436
19,145.613588,-387.913,111.436
19,145.646955,-382.783,112.291
19,145.680322,-379.363,113.145
19,145.713689,-374.661,112.718
19,145.747056,-370.814,112.291
19,145.780423,-366.54,111.436
19,145.81379,-362.265,111.436
19,145.847157,-357.136,111.436
19,145.880524,-352.434,111.863
19,145.913891,-348.586,111.436
19,145.947258,-342.175,111.008
19,145.980625,-337.472,109.726
19,146.013992,-332.343,109.726
19,146.047359,-327.213,108.016
19,146.080726,-322.084,108.016
19,146.114093,-317.809,108.016
19,146.14746,-312.68,108.016
19,146.180827,-307.721,107.674
19,146.214194,-302.421,108.016
19,146.247561,-298.146,108.016
19,146.280928,-293.872,108.016
19,146.314295,-290.452,108.016
19,146.347662,-285.322,108.016
19,146.381029,-280.193,108.016
19,146.414396,-276.773,108.016
19,146.447763,-271.644,108.871
19,146.48113,-266.514,109.726
19,146.514497,-261.385,109.726
19,146.547864,-255.954,110.933
19,146.581231,-251.126,111.436
